region,school_name,closure_year,local_office,school_level,utilization_status,address,years_since_closure,closure_risk_index
gyeongbook,용성초등학교구룡분교장,1992,경산,초,미활용,경산시 용성면 매남리 158,33,0.8819672131147543
gyeongbook,용성초등학교송림분교장,1993,경산,초,매각,경산시 용성면 송림리 485,32,0.524590163934426
gyeongbook,용암초등학교선송분교장,1992,성주,초,매각,경상북도 성주군 용암면 선송리 233번지,33,0.5377049180327867
gyeongbook,용암초등학교성산분교장,1991,성주,초,매각,경상북도 성주군 용암면 죽전리 80번지,34,0.5508196721311475
gyeongbook,용암초등학교성암분교장,1998,성주,초,매각,경상북도 성주군 용암면 마월1리 233-1번지,27,0.4590163934426231
gyeongbook,용원초,1993,예천,초,매각,예천군 용문면 원류리 307,32,0.524590163934426
gyeongbook,용흥중학교,2019,포항,중,대부,포항시 북구 용흥동 340,6,0.28196721311475414
gyeongbook,용흥초 중평분교,1992,문경,초,매각,문경시 문경읍 중평리 279,33,0.5377049180327867
gyeongbook,우곡초등학교도진분교장,2013,고령,초,미활용,고령군 우곡면 도진리 270,12,0.6065573770491802
gyeongbook,우산중학교,2020,울릉,중,대부,울릉군 울릉읍 저동리 456,5,0.26885245901639343
gyeongbook,우서초등학교전의분교장,1994,상주,초,매각,상주시 외서면 대전리 351,31,0.5114754098360655
gyeongbook,운문초,1994,영주,초,매각,영주시 이산면 운문리 697,31,0.5114754098360655
gyeongbook,운문초,1992,청도,초,매각,청도군 운문면 대천리 382-1,33,0.5377049180327867
gyeongbook,운수초등학교화암분교장,1994,고령,초,미활용,고령군 운수면 화암리 1163,31,0.8557377049180331
gyeongbook,울릉북중학교,2020,울릉,중,대부,울릉군 북면 천부리 713,5,0.26885245901639343
gyeongbook,울릉서중학교,2020,울릉,중,대부,울릉군 서면 남서리 30-3,5,0.26885245901639343
gyeongbook,울릉중태하분교장,2010,울릉,중,매각,울릉군 서면 태하리 553,15,0.20327868852459008
gyeongbook,울릉초등학교장흥분교장,2000,울릉,초,대부,울릉군 울릉읍 사동리 238,25,0.6295081967213115
gyeongbook,울진여자고등학교,1999,울진,고,자체활용,울진군 울진읍 읍내리 549,26,0.3475409836065575
gyeongbook,울진여자중학교,1999,울진,중,자체활용,울진군 울진읍 읍내리 549,26,0.4459016393442623
gyeongbook,울진중삼근분교장 ,2002,울진,중,매각,울진군 서면 삼근리 78,23,0.30819672131147546
gyeongbook,울진초대흥분교장,1994,울진,초,매각,울진군 울진읍 대흥리 213-1,31,0.5114754098360655
gyeongbook,울진초신림분교장,1994,울진,초,매각,울진군 울진읍 신림리 509,31,0.5114754098360655
gyeongbook,원구초등학교,1994,영덕,초,매각,영덕군 영해면 원구리 146-1,31,0.5114754098360655
gyeongbook,원림초등학교,1995,안동,초,미활용,안동시 남선면 원림리 358-3,30,0.8426229508196724
gyeongbook,원전초등학교,1999,영덕,초,대부,영덕군 지품면 원전리 295-2,26,0.6426229508196722
gyeongbook,원전초등학교 기사분교,1992,영덕,초,매각,영덕군 지품면 기사리 263-1,33,0.5377049180327867
gyeongbook,원황초등학교 월의분교,1995,영덕,초,매각,영덕군 병곡면 각리 727-2,30,0.4983606557377048
gyeongbook,월곡초등학교 계곡분교장,1999,안동,초,매각,안동시 예안면 구룡리 518,26,0.4459016393442625
gyeongbook,월곡초등학교 동인분교장,1995,안동,초,매각,안동시 예안면 인계리 430,30,0.4983606557377048
gyeongbook,월곡초등학교 부포분교장,2001,안동,초,매각,안동시 예안면 부포리 110,24,0.4196721311475411
gyeongbook,월곡초등학교동계분교장,1993,안동,초,미활용,안동시 예안면 태곡리 688,32,0.8688524590163936
gyeongbook,월막초,1994,고령,초,매각,고령군 쌍림면 월막리 305,31,0.5114754098360655
gyeongbook,월외초,1995,청송,초,매각,청송군 청송읍 월외리 442-1,30,0.4983606557377048
gyeongbook,월정초등학교,2002,청송,초,대부,청송군 현서면 도리 54-3,23,0.6032786885245901
gyeongbook,월지초,1995,문경,초,매각,문경시 산북면 지내리 32,30,0.4983606557377048
gyeongbook,월탄초,1994,예천,초,매각,예천군 지보면 마전리 719,31,0.5114754098360655
gyeongbook,위성초,1997,의성,초,매각,의성군 구천면 위성리 788,28,0.47213114754098384
gyeongbook,유계초등학교,1994,예천,초,대부,예천군 감천면 유리 183-2 외,31,0.7081967213114756
gyeongbook,유등초등학교,1994,청도,초,대부,청도군 화양읍 유등리 1876,31,0.7081967213114756
gyeongbook,유천중학교,2007,예천,중,자체활용,예천군 유천면 가리 746 외,18,0.34098360655737714
gyeongbook,유천초대현분교,2000,청도,초,매각,청도군 청도읍 평양리 700-3,25,0.4327868852459018
gyeongbook,율동초등학교,1998,경주,초,매각,경주시 율동 1748-1,27,0.4590163934426231
gyeongbook,은척상업고등학교,2006,상주,고,자체활용,상주시 은척면 우기리 497,19,0.2557377049180328
gyeongbook,은척중학교아산분교장,2011,상주,중,대부,상주시 이안면 아천리 347,14,0.3868852459016394
gyeongbook,은척초등학교황룡분교장,2001,상주,초,매각,상주시 은척면 황령리 736,24,0.4196721311475411
gyeongbook,은풍초 은계분교,2008,예천,초,매각,예천군 상리면 석묘리 401-1,17,0.3278688524590164
gyeongbook,응명초,2003,김천,초,매각,김천시 응명동 212,22,0.3934426229508198
gyeongbook,의곡초등학교감산분교장,1993,경주,초,대부,경주시 산내면 감산리 1107-1,32,0.7213114754098361
gyeongbook,의곡초등학교대현분교장,1996,경주,초,대부,경주시 산내면 대현리 1345,29,0.6819672131147542
gyeongbook,의곡초등학교신원분교장,1993,경주,초,대부,경주시 산내면 신원리 222,32,0.7213114754098361
gyeongbook,의곡초등학교우라분교장,2010,경주,초,대부,경주시 산내면 우라리 988,15,0.4983606557377048
gyeongbook,의곡초등학교일부분교장,2024,경주,초,미활용,경주시 산내면 일부리 748,1,0.46229508196721314
gyeongbook,의곡초등학교중리분교장,1996,경주,초,매각,경주시 산내면 대현리 2574,29,0.4852459016393441
gyeongbook,의성남부초비봉분교장,1995,의성,초,매각,의성군 의성읍 비봉리 776-1,30,0.4983606557377048
gyeongbook,의성중사곡분교장,2003,의성,중,매각,의성군 사곡면 양지리 362,22,0.29508196721311475
gyeongbook,의성중점곡분교장,2002,의성,중,매각,의성군 점곡면 서변리 172,23,0.30819672131147546
gyeongbook,이가초등학교,1996,포항,초,미활용,포항시 북구 청하면 이가리 138,29,0.8295081967213117
gyeongbook,이두초비안분교장,2008,의성,초,매각,의성군 비안면 서부리 35,17,0.3278688524590164
gyeongbook,이두초쌍계분교장,2000,의성,초,매각,의성군 비안면 쌍계리 630,25,0.4327868852459018
gyeongbook,이두초쌍호분교장,2019,의성,초,매각,의성군 안사면 월소리 750-1,6,0.18360655737704912
gyeongbook,이산동부초,1994,영주,초,매각,영주시 이산면 석포리 755,31,0.5114754098360655
gyeongbook,이안초등학교아산분교장,1999,상주,초,매각,상주시 이안면 아천리 487,26,0.4459016393442625
gyeongbook,이전초 내룡분교장,1996,청송,초,매각,청송군 주왕산면 내룡리 72-2,29,0.4852459016393441
gyeongbook,이전초 부동분교장,1992,청송,초,매각,청송군 주왕산면 신점리 717-2,33,0.5377049180327867
gyeongbook,이전초등학교부동분교장,1992,청송,초,대부,청송군 부동면 신점리 764-1 외 2필지,33,0.7344262295081968
gyeongbook,인천초등학교 보림분교,1993,영덕,초,매각,영덕군 창수면 보림리 297-1,32,0.524590163934426
gyeongbook,일월중학교,1998,영양,중,매각,영양군 일월면 가곡리 162-1,27,0.3606557377049181
gyeongbook,일월초 문암분교장,1994,영양,초,매각,영양군 일월면 문암리 178-2,31,0.5114754098360655
gyeongbook,일월초 오리분교장,1995,영양,초,매각,영양군 일월면 오리리 151-1,30,0.4983606557377048
gyeongbook,일월초 청북분교장,2015,영양,초,매각,영양군 청기면 당리 536-3,10,0.23606557377049175
gyeongbook,일직남부초등학교,2009,안동,초,매각,안동시 일직면 양호리 819,16,0.3147540983606558
gyeongbook,일직서부초등학교,1992,안동,초,매각,안동시 일직면 국곡리 35-2,33,0.5377049180327867
gyeongbook,일직초등학교평촌분교장,2000,안동,초,미활용,안동시 일직면 명진리 313,25,0.7770491803278691
gyeongbook,임고중,2016,영천,중,매각,영천시 임고면 양평면 161-1,9,0.12459016393442612
gyeongbook,임고초등학교금대분교장,2002,영천,초,미활용,영천시 임고면 금대리 446,23,0.7508196721311476
gyeongbook,임고초등학교수성분교장,2009,영천,초,미활용,영천시 임고면 수성리 901-2,16,0.6590163934426231
gyeongbook,임동중학교,2018,안동,중,미활용,안동시 임동면 중평리 948,7,0.44262295081967207
gyeongbook,임동초등학교 대성분교장,1997,안동,초,매각,안동시 임동면 대곡리 541,28,0.47213114754098384
gyeongbook,임동초등학교 동부분교장,1996,안동,초,매각,안동시 임동면 위리 280,29,0.4852459016393441
gyeongbook,임동초등학교 사월분교장,1994,안동,초,매각,안동시 임동면 사월리 936,31,0.5114754098360655
gyeongbook,임동초등학교 지양분교장,1995,안동,초,매각,안동시 임동면 지리 305-1,30,0.4983606557377048
gyeongbook,임동초등학교고천분교장,1994,안동,초,대부,안동시 임동면 고천리 101-1,31,0.7081967213114756
gyeongbook,임봉초등학교,2011,구미,초,자체활용,구미시 산동읍 봉산리165,14,0.3868852459016394
gyeongbook,임천초 마산분교,1993,김천,초,매각,김천시 구성면 마산리 401-1,32,0.524590163934426
gyeongbook,임하동부초등학교,1992,안동,초,매각,안동시 임하면 임하리576-2,33,0.5377049180327867
gyeongbook,임하동부초등학교 사의분교장,1988,안동,초,매각,안동시 임하면 사의리 100-2,37,0.5901639344262294
gyeongbook,임하중학교,1999,안동,중,매각,안동시 임하면 임하리 1091,26,0.3475409836065575
gyeongbook,임하초등학교 추목분교장,1993,안동,초,매각,안동시 임하면 추목리 376,32,0.524590163934426
gyeongbook,입암초 청일분교장,2007,영양,초,매각,영양군 청기면 청기리 451-1,18,0.34098360655737714
gyeongbook,입암초등학교방전분교장,2000,영양,초,대부,영양군 입암면 방전리 489-3,25,0.6295081967213115
gyeongbook,자명초등학교,2005,포항,초,대부,포항시 남구 연일읍 자명리 526-1,20,0.5639344262295082
gyeongbook,자양중,1998,영천,중,매각,영천시 자양면 보현리 1305,27,0.3606557377049181
gyeongbook,자양중 성곡분교,1997,영천,중,매각,영천시 자양면 성곡리 538,28,0.3737704918032788
gyeongbook,자양초,1999,영천,초,매각,영천시 자양면 성곡리 537,26,0.4459016393442625
gyeongbook,자양초등학교신방분교장,1999,영천,초,대부,영천시 자양면 신방리 803,26,0.6426229508196722
gyeongbook,자천중,2016,영천,중,매각,영천시 화북면 자천리 1409,9,0.12459016393442612
gyeongbook,자천초 정각분교,1999,영천,초,매각,영천시 화북면 정각리 760-1,26,0.4459016393442625
gyeongbook,자천초등학교상송분교장,2007,영천,초,미활용,영천시 화북면 상송리 42-1,18,0.6852459016393443
gyeongbook,장기초등학교봉산분교장,2009,포항,초,매각,포항시 남구 장기면 창지리 30-2 ,16,0.3147540983606558
gyeongbook,장기초등학교산서분교장,1996,포항,초,매각,포항시 남구 장기면 산서리 523-2,29,0.4852459016393441
gyeongbook,장기초등학교영암분교정,1995,포항,초,매각,포항시 남구 장기면 영암리 342,30,0.4983606557377048
gyeongbook,장수초 성곡분교,2007,영주,초,매각,영주시 장수면 성곡리 246-1,18,0.34098360655737714
gyeongbook,장천초 영남분교장,2000,구미,초,매각,구미시 장천면 하장리 651,25,0.4327868852459018
gyeongbook,장천초 오로분교장,1993,구미,초,매각,구미시 장천면 오로리 824,32,0.524590163934426
gyeongbook,장항초등학교,1994,경주,초,매각,경주시 문무대왕면 장항리 333,31,0.5114754098360655
gyeongbook,재산중학교,2017,봉화,중,매각,봉화군 재산면 현동리 1316,8,0.11147540983606563
gyeongbook,재산초등학교남면분교장,1996,봉화,초,매각,봉화군 재산면 남면리 655,29,0.4852459016393441
gyeongbook,전촌초등학교,2009,경주,초,자체활용,경주시 감포읍 전촌리 636,16,0.41311475409836085
gyeongbook,전흥초,1992,의성,초,매각,의성군 옥산면 전흥리 764,33,0.5377049180327867
gyeongbook,점곡고,2002,의성,고,매각,의성군 점곡면 서변리 172-3,23,0.20983606557377055
gyeongbook,점곡초구암분교장,1999,의성,초,매각,의성군 점곡면 구암리 314,26,0.4459016393442625
gyeongbook,정자초등학교,1995,포항,초,매각,포항지 북구 죽장면 정자리 547,30,0.4983606557377048
gyeongbook,조령초,1998,문경,초,매각,문경시 문경읍 진안리 136,27,0.4590163934426231
gyeongbook,조령초 동화원분교,1985,문경,초,매각,문경시 문경읍 상초리 472,40,0.6295081967213115
gyeongbook,조마초 신곡분교,1994,김천,초,매각,김천시 조마면 신곡리 785,31,0.5114754098360655
gyeongbook,조마초 신안분교,2002,김천,초,매각,김천시 조마면 신안리 501,23,0.4065573770491805
gyeongbook,주남초 요원분교장,1994,영양,초,매각,영양군 석보면 요원리 46-2,31,0.5114754098360655
gyeongbook,주남초등학교,1999,영양,초,대부,영양군 석보면 주남리350-1,26,0.6426229508196722
gyeongbook,주왕산초,1999,청송,초,매각,청송군 주왕산면 하의리 162-1,26,0.4459016393442625
gyeongbook,죽변초등학교화성분교장,2007,울진,초,미활용,울진군 죽변면 화성리 369,18,0.6852459016393443
gyeongbook,죽장초등학교가사분교장,1993,포항,초,대부,포항시 북구 죽장면 가사리 380-1,32,0.7213114754098361
gyeongbook,죽장초등학교두마분교장,1995,포항,초,매각,포항시 북구 죽장면 두마리 805,30,0.4983606557377048
gyeongbook,죽장초등학교상사분교장,2001,포항,초,대부,포항시 북구 죽장면 상사리 1181-1,24,0.6163934426229508
gyeongbook,죽장초등학교죽북분교장,2008,포항,초,대부,포항시 북구 죽장면 합덕리 276,17,0.524590163934426
gyeongbook,죽장초등학교현내분교장,1996,포항,초,매각,포항시 북구 죽장면 현내리 431,29,0.4852459016393441
gyeongbook,중남초,1999,청도,초,매각,청도군 매전면 지전리 101,26,0.4459016393442625
gyeongbook,중동중학교,2008,상주,중,미활용,상주시 중동면 간상리 872,17,0.5737704918032785
gyeongbook,중동초등학교신동분교장,2007,상주,초,매각,상주시 중동면 신암리 886,18,0.34098360655737714
gyeongbook,중동초등학교회상분교장,1992,상주,초,매각,상주시 중동면 회상리 887,33,0.5377049180327867
gyeongbook,중앙초 상원분교장,1994,영양,초,매각,영양군 영양읍 상원리 302-1,31,0.5114754098360655
gyeongbook,증산초 남곡분교,1993,김천,초,매각,김천시 증산면 부항리 283-1,32,0.524590163934426
gyeongbook,증산초 수도분교,1992,김천,초,매각,김천시 증산면 수도리 393,33,0.5377049180327867
gyeongbook,증산초 장전분교,1995,김천,초,매각,김천시 증산면 장전리 820-1,30,0.4983606557377048
gyeongbook,지경초,1992,청송,초,매각,청송군 파천면 지경리 178-3,33,0.5377049180327867
gyeongbook,지곡초 용구분교,2001,영천,초,매각,영천시 화남면 구전리 414-2,24,0.4196721311475411
gyeongbook,지곡초등학교,1986,포항,초,매각,포항시 남구 지곡동 166-4,39,0.6163934426229508
gyeongbook,지동초등학교,2013,김천,초,대부,김천시 아포읍 지리 376,12,0.4590163934426229
gyeongbook,지례중학교(김천상고 병설),2017,김천,중,미활용,김천시 지례면 교리 407,8,0.4557377049180328
gyeongbook,지례중학교구성분교장,2017,김천,중,미활용,김천시 구성면 송죽리 800,8,0.4557377049180328
gyeongbook,지례중학교부항분교장,2017,김천,중,미활용,김천시 부항면 사등리 597,8,0.4557377049180328
gyeongbook,지보고등학교,2014,예천,고,자체활용,예천군 지보면 마전리 142-1,11,0.15081967213114744
gyeongbook,지보초 마산분교,1995,예천,초,매각,예천군 지보면 마산리 491,30,0.4983606557377048
gyeongbook,지보초 상월분교,1995,예천,초,매각,예천군 지보면 상월리 85-1,30,0.4983606557377048
gyeongbook,지보초 어신분교,1999,예천,초,매각,예천군 지보면 어신리 1200-7,26,0.4459016393442625
gyeongbook,지사초등학교,2012,성주,초,미활용,성주군 수륜면 오천리 280,13,0.6196721311475409
gyeongbook,지사초등학교월남분교장,1993,성주,초,매각,경상북도 성주군 수륜면 보월리 507,32,0.524590163934426
gyeongbook,지소초 노래분교장,1992,청송,초,매각,청송군 안덕면 노래리 346,33,0.5377049180327867
gyeongbook,지촌초,1992,청도,초,매각,청도군 운문면 지촌리 634,33,0.5377049180327867
gyeongbook,지품초등학교 속곡분교,1992,영덕,초,매각,영덕군 지품면 속곡리 117-1,33,0.5377049180327867
gyeongbook,지품초등학교 오천분교,1995,영덕,초,매각,영덕군 지품면 오천리 243-2,30,0.4983606557377048
gyeongbook,지품초등학교 용덕분교,1991,영덕,초,매각,영덕군 지품면 용덕리 105,34,0.5508196721311475
gyeongbook,지품초등학교낙평분교장,1995,영덕,초,대부,영덕군 지품면 낙평리 398-2,30,0.6950819672131149
gyeongbook,직동초,2008,고령,초,매각,고령군 개진면 직리 804-2,17,0.3278688524590164
gyeongbook,직지초등학교대성분교장,1995,김천,초,대부,김천시 대항면 대성리 489-4,30,0.6950819672131149
gyeongbook,창락초,1999,영주,초,매각,영주시 풍기읍 창락리 385-1,26,0.4459016393442625
gyeongbook,창산초,2008,영천,초,매각,영천시 금호읍 원기리 277,17,0.3278688524590164
gyeongbook,창수중학교,2009,영덕,중,대부,영덕군 창수면 신기리 59-7,16,0.4131147540983606
gyeongbook,창수초등학교 신리분교,1994,영덕,초,매각,영덕군 창수면 신리리 414,31,0.5114754098360655
gyeongbook,창수초등학교 인량분교,1994,영덕,초,매각,영덕군 창수면 인량리 212,31,0.5114754098360655
gyeongbook,창수초등학교미곡분교장,1994,영덕,초,대부,영덕군 창수면 미곡리 583,31,0.7081967213114756
gyeongbook,창수초등학교오촌분교장,1998,영덕,초,대부,영덕군 창수면 오촌리 244-1,27,0.6557377049180327
gyeongbook,천부초등학교현포분교장,2024,울릉,초,미활용,울릉군 북면 현포리 549,1,0.46229508196721314
gyeongbook,천부초석포분교장,1998,울릉,초,매각,울릉군 북면 천부리 102,27,0.4590163934426231
gyeongbook,천북초등학교물천분교장,2017,경주,초,미활용,경주시 천북면 물천리 624-1,8,0.5540983606557376
gyeongbook,천북초등학교북군분교장,2006,경주,초,매각,경주시 천북면 신당리 273,19,0.35409836065573774
gyeongbook,천북초등학교화당분교장,2001,경주,초,대부,경주시 천북면 화산리 145-1,24,0.6163934426229508
gyeongbook,천전초등학교,1999,안동,초,매각,안동시 임하면 천전리 240,26,0.4459016393442625
gyeongbook,천포초등학교산성분교장,1986,경주,초,매각,경주시 건천읍 송선리 산195-4,39,0.6163934426229508
gyeongbook,청경초등학교,1998,영천,초,대부,영천시 고경면 도암리 147,27,0.6557377049180327
gyeongbook,청계초,1993,영천,초,매각,영천시 고경면 파계리 336,32,0.524590163934426
gyeongbook,청남초등학교,1995,영양,초,매각,영양군 청기면 저리 157-2,30,0.4983606557377048
gyeongbook,청남초등학교구매분교장,1993,영양,초,미활용,영양군 청기면 구매리 48,32,0.8688524590163936
gyeongbook,청도동부초등학교,1995,청도,초,대부,청도군 청도읍 원리 412,30,0.6950819672131149
gyeongbook,청동초등학교,2011,상주,초,매각,상주시 청리면 덕산리 312,14,0.2885245901639344
gyeongbook,청로초,1995,의성,초,매각,의성군 금성면 청로리 1022-2,30,0.4983606557377048
gyeongbook,청북초 행화분교장,1993,영양,초,매각,영양군 청기면 행화리 351-2,32,0.524590163934426
gyeongbook,청운초등학교,1996,청송,초,대부,청송군 청송읍 청운리 996 외 5필지,29,0.6819672131147542
gyeongbook,청하초등학교서정분교장,1997,포항,초,대부,포항시 북구 청하면 서정리 685,28,0.6688524590163935
gyeongbook,청하초등학교청하남부분교장,2016,포항,초,대부,포항시 북구 청하면 소동리 768-1,9,0.419672131147541
gyeongbook,청화초 도장분교,1993,문경,초,매각,문경시 농암면 내서리 353,32,0.524590163934426
gyeongbook,초전초등학교봉소분교장,2024,성주,초,미활용,성주군 초전면 용봉리,1,0.46229508196721314
gyeongbook,축산초등학교 성호분교,1997,영덕,초,매각,영덕군 축산면 칠성리 192,28,0.47213114754098384
gyeongbook,축산초등학교 화천분교,1994,영덕,초,매각,영덕군 영덕읍 화천리 137,31,0.5114754098360655
gyeongbook,축산항초등학교경정분교장,2023,영덕,초,미활용,영덕군 축산면 경정리 234,2,0.47540983606557374
gyeongbook,춘산중,2013,의성,중,매각,의성군 춘산면 옥정리 405,12,0.16393442622950816
gyeongbook,춘산초금오분교장,1996,의성,초,매각,의성군 춘산면 금오리 392,29,0.4852459016393441
